Region,Frequency,Exposure (EVY),Non_Area_Related_Veh_Risk,Location_Type,Local_Authority_Code,Density,Traffic_Flow,Distance_Travelled,Averaged_Density,Distance_Travelled_2,Local_Crimes,Young,Mid,Old,Points_Per_License_Avg,Avg_Drivers,Avg_Pts,Points_Per_License,Drivers,Pts,Local_Schools,Local_CMCs,Nearest_CMC,Nearest_School,Nearest_Incidents,Nearest_Crimes,Local_Incidents_Sev1,Local_Incidents_Sev2,Local_Incidents_Sev3,Incident_Severity_Ratio1,Incident_Severity_Ratio2
4961,0.031110606,96.430137,0.024740306,Urban city and town,52,17.4,1270,4.303909753,19.70492682,4.181300035,633.7226891,0.216222528,0.691957065,0.124514561,0.27211168,7958902700,2165710388,0.304353035,25040,7621,20.38235294,3.768907563,1590.768352,470.3669506,2060.125545,22552.3541,7,116.6218487,686.0672269,0.008668483,0.152922864
4962,0.029998562,133.3397259,0.028319332,Urban city and town,52,17.4,1270,4.303909753,19.70492682,4.181300035,685.472028,0.216222528,0.691957065,0.124514561,0.27211168,7958902700,2165710388,0.304353035,25040,7621,21.12237762,3.793706294,1789.186562,482.7074503,1541.136851,16548.46762,7,116.5454545,687.3741259,0.008636379,0.152405331
4963,0.030545211,65.47671232,0.03503545,Urban city and town,34,26.2,2476,4.559166213,23.50824326,4.666498152,678.4455446,0.225192181,0.711777949,0.082851966,0.267681952,8260474360,2211179899,0.241345203,14154,3416,19.17821782,5,3917.456956,535.8704281,2593.164585,41662.93505,16.16831683,154.5940594,1354.237624,0.010598132,0.111981835
4964,0.043571684,160.6547945,0.031610411,Rural town and fringe,53,1.7,3056.370787,7.486536105,1.7,7.486536105,277.0617978,0.188810464,0.720000893,0.119745387,0.271394124,8505776359,2308417725,0.251882576,24833,6255,3.103932584,15.9241573,8372.672556,1003.623124,4979.353526,34445.17509,40.07865169,388.2977528,3110.988764,0.011287012,0.121712144
4965,0.041072768,73.04109587,0.029703281,Rural village,52,1.7,1270,6.617481616,1.7,6.617481616,207.4835681,0.216222528,0.691957065,0.124514561,0.271394124,8505776359,2308417725,0.251882576,24833,6255,1.910798122,11.29107981,1808.976014,1659.372998,7752.047329,30407.64611,15.20657277,253.8169014,1546.530516,0.008353777,0.148244575
4966,0.036589033,81.99178075,0.031293714,Rural town and fringe,52,1.7,1330.3,6.650830422,1.7,6.650830422,482.8916667,0.21667101,0.692948109,0.122431431,0.271394124,8505776359,2308417725,0.251882576,24833,6255,3.2375,12.23333333,4442.337441,1089.516694,5219.88385,31159.67683,21.65833333,281.8208333,1942.629167,0.009385543,0.134239285
4967,0.033604419,89.27397261,0.029517783,Rural town and fringe,52,1.7,1289.046632,6.626747644,1.7,6.626747644,554.2953368,0.215930255,0.692256074,0.124463711,0.271394124,8505776359,2308417725,0.251882576,24833,6255,5.735751295,10.29015544,5426.751303,620.6959541,4242.220347,32366.34365,29.22279793,287.2331606,2208.917098,0.011561188,0.125525479
4968,0.044446068,112.4958904,0.034909465,Urban city and town,34,26.2,2476,4.559166213,23.50824326,4.666498152,555.7340426,0.225192181,0.711777949,0.082851966,0.267681952,8260474360,2211179899,0.241345203,14154,3416,14.65957447,5,3673.32035,782.5298929,2280.236382,38913.89273,16.38829787,156.106383,1307.81383,0.011066084,0.116562394
4969,0.059603514,83.88767121,0.032574059,Rural village,52,0.7,1270,7.503998153,0.7,7.503998153,164.3823529,0.216222528,0.691957065,0.124514561,0.273780295,5810833913,1590891824,0.279472575,12817,3582,1.284313725,11.96078431,5598.889405,1812.74863,10238.17255,16377.96341,16.91176471,273.5931373,1562.568627,0.00917541,0.157093404
4970,0.016725473,59.78904113,0.025493454,Rural hamlet and isolated dwellings,52,0.7,1365.828125,7.531535839,0.7,7.531535839,230.703125,0.215848485,0.692353394,0.124419368,0.273780295,5810833913,1590891824,0.279472575,12817,3582,2.510416667,10.359375,7270.397842,1786.405355,11710.83196,10154.2303,16.515625,234.90625,1414.588542,0.00989059,0.151184602
4971,0.03869258,77.53424654,0.031885209,Rural village,52,0.7,1619.740891,7.674232667,0.7,7.674232667,461.0161943,0.210855714,0.697447568,0.123580838,0.273780295,5810833913,1590891824,0.279472575,12817,3582,3.700404858,8.720647773,4597.55906,1396.280228,5055.665165,9965.097483,20.61133603,237.4008097,1609.578947,0.010797996,0.138590902
4972,0.02145082,139.8547945,0.029735313,Urban city and town,53,3.1,3108,6.911329529,3.1,6.911329529,209.1165049,0.188018208,0.720811409,0.119607549,0.270542158,10040415439,2716355660,0.257400994,33205,8547,4.485436893,18.2815534,10222.25497,485.751732,2375.676491,24805.88116,48.74433657,384.1100324,3465.119741,0.012504128,0.11104771
4973,0.016433299,121.7041096,0.032921637,Urban city and town,53,3.1,3051.734694,6.88397683,3.1,6.88397683,185.2959184,0.188881605,0.719928112,0.119757764,0.270542158,10040415439,2716355660,0.257400994,33205,8547,4.319727891,18.56122449,8606.481329,745.5829753,3404.475773,24545.29307,42.89115646,373.3741497,3309.534014,0.011448027,0.112214684
4974,0.02174755,91.96438348,0.026880091,Rural town and fringe,52,3.1,2035.833333,6.39010866,3.1,6.39010866,371.4803922,0.204470728,0.703979708,0.122469973,0.270542158,10040415439,2716355660,0.257400994,33205,8547,4.210784314,10.29411765,5528.334071,693.9056872,5851.076029,18135.70866,26.30882353,253.0490196,1991.044118,0.011569412,0.126223415
4975,0.018620866,161.109589,0.033596718,Rural town and fringe,53,3.1,3077.619835,6.896560579,3.1,6.896560579,320.9297521,0.188484395,0.720334477,0.119688657,0.270542158,10040415439,2716355660,0.257400994,33205,8547,3.504132231,16.61983471,6121.616877,699.2888724,4035.192177,20997.95925,46.05371901,350.0909091,3102.818182,0.013096918,0.11343889
4976,0.048099097,83.16164383,0.031305292,Rural village,53,3.1,3108,6.911329529,3.1,6.911329529,216.15,0.188018208,0.720811409,0.119607549,0.270542158,10040415439,2716355660,0.257400994,33205,8547,3.942857143,18.64285714,9414.932588,1139.133942,5398.965475,24224.51364,48.5,377.3071429,3405.357143,0.012668264,0.111143732
4977,0.041812246,47.83287668,0.035170395,Rural town and fringe,34,1.5,2476,7.409540158,1.5,7.409540158,69.71717172,0.225192181,0.711777949,0.082851966,0.272222949,8554023376,2328601465,0.255343082,7112,1816,1.595959596,20.70707071,7676.924708,1520.06744,4620.291132,22271.70101,35.46464646,479.0707071,2840.585859,0.010574549,0.153375091
4978,0.038593029,77.73424659,0.030403027,Rural town and fringe,34,1.5,2476,7.409540158,1.5,7.409540158,98.7740113,0.225192181,0.711777949,0.082851966,0.272222949,8554023376,2328601465,0.255343082,7112,1816,1.203389831,20.74011299,8936.285361,1854.322014,4712.759426,18865.09928,34.81355932,478.6610169,2850.220339,0.010354895,0.152662895
4979,0.079514923,75.45753424,0.035586645,Urban city and town,34,24.2,2476,4.637773374,23.28416602,4.675986077,889.3376623,0.225192181,0.711777949,0.082851966,0.266959514,8376574893,2236206364,0.217114773,10377,2253,20.03246753,5,1715.906422,445.175217,2166.182331,29527.12207,17.06493506,154.6623377,1316.772727,0.011464533,0.115399553
4980,0.028747703,104.3561643,0.034808097,Urban city and town,34,24.2,2476,4.637773374,23.28416602,4.675986077,908.8255034,0.225192181,0.711777949,0.082851966,0.266959514,8376574893,2236206364,0.217114773,10377,2253,25.69798658,5,1962.859385,448.2802905,1818.012492,32714.12038,17.13422819,156.3959732,1349.281879,0.011247169,0.11395645
4981,0.022656735,44.13698632,0.031618708,Urban city and town,34,24.2,2476,4.637773374,23.28416602,4.675986077,1015.585586,0.225192181,0.711777949,0.082851966,0.266959514,8376574893,2236206364,0.217114773,10377,2253,24.21621622,5,806.3525192,465.3141415,2050.226423,26122.43559,17.22522523,153.036036,1335.108108,0.011434883,0.113100206
4982,0,1,0.004507067,Urban city and town,34,28.3,2476,4.482902729,20.41970488,4.806112506,1159.55,0.225192181,0.711777949,0.082851966,0.268347315,8845762864,2373736716,0.277448714,13844,3841,27.5,5,1049.748098,650.9219134,1031.485963,26701.46344,19.4,161.4,1378.15,0.012440597,0.115969904
4983,0.011083613,180.4465753,0.026017659,Urban city and town,34,28.3,2476,4.482902729,20.41970488,4.806112506,1188.988971,0.225192181,0.711777949,0.082851966,0.268347315,8845762864,2373736716,0.277448714,13844,3841,24.01102941,5,1415.921677,341.9032217,1372.652509,21009.53896,20.00735294,160.6801471,1374.022059,0.012869324,0.116219745
4984,0.048141391,124.6328767,0.0300139,Urban city and town,34,28.3,2476,4.482902729,20.41970488,4.806112506,1031.578571,0.225192181,0.711777949,0.082851966,0.268347315,8845762864,2373736716,0.277448714,13844,3841,18.62857143,5,1382.672028,616.4222069,1682.296435,20027.21781,20.3,160.6571429,1405.828571,0.012793963,0.114058875
4985,0.017553562,113.9369863,0.022065871,Urban city and town,34,28.3,2476,4.482902729,20.41970488,4.806112506,1073.8,0.225192181,0.711777949,0.082851966,0.268347315,8845762864,2373736716,0.277448714,13844,3841,22.5375,5,613.7221602,350.5317097,1489.863518,27290.31321,20.35,165.3,1423.15,0.01264658,0.115398373
4986,0.027254399,110.0739726,0.023661778,Urban city and town,34,28.3,2476,4.482902729,20.41970488,4.806112506,1174.932039,0.225192181,0.711777949,0.082851966,0.268347315,8845762864,2373736716,0.277448714,13844,3841,22.3592233,5,943.342958,357.7269183,1670.825424,23407.08504,20,161.9320388,1392.407767,0.01270399,0.115562428
4987,0.021601468,46.29315063,0.03518016,Urban city and town,34,20.4,2476,4.807070072,16.6879271,5.006431366,736.6493506,0.225192181,0.711777949,0.082851966,0.270210221,9101473267,2459311106,0.229647992,10085,2316,9.779220779,5,1485.569774,1022.134152,1733.921194,22992.64337,27.98701299,181.7012987,1527.220779,0.016095433,0.120713807
4988,0.03647301,137.0876711,0.028680772,Urban city and town,34,20.4,2476,4.807070072,16.6879271,5.006431366,743.7292818,0.225192181,0.711777949,0.082851966,0.270210221,9101473267,2459311106,0.229647992,10085,2316,9.845303867,5,2300.565366,481.9494261,2554.697933,27944.80317,31,182.0718232,1548.867403,0.017594626,0.120930402
4989,0.012454362,80.29315062,0.036612756,Urban city and town,34,20.4,2476,4.807070072,16.6879271,5.006431366,683.2074074,0.225192181,0.711777949,0.082851966,0.270210221,9101473267,2459311106,0.229647992,10085,2316,8.059259259,5,3115.746069,741.7068137,3411.260567,32642.17306,30.97777778,181.0888889,1576.244444,0.017322925,0.118588099
4990,0.065546434,106.7945205,0.029656303,Urban city and town,34,16.3,2476,5.02979615,23.6452734,4.660740872,813.9655172,0.225192181,0.711777949,0.082851966,0.266040689,8148293896,2167777724,0.204829409,8324,1705,12.53448276,5,2299.587102,536.4667591,2749.920779,28173.90052,17,154.4741379,1281.155172,0.011705025,0.118073162
4991,0.014666292,68.18356162,0.032333534,Urban city and town,34,16.3,2476,5.02979615,23.6452734,4.660740872,826.2834646,0.225192181,0.711777949,0.082851966,0.266040689,8148293896,2167777724,0.204829409,8324,1705,19.11023622,5,2117.33701,400.9131402,1969.436722,21701.74341,19,158.7165354,1280.456693,0.01303198,0.12190051
4992,0,43.79999997,0.0324774,Urban city and town,34,16.3,2476,5.02979615,23.6452734,4.660740872,940.4772727,0.225192181,0.711777949,0.082851966,0.266040689,8148293896,2167777724,0.204829409,8324,1705,18.70454545,5,1492.066706,315.3421117,1418.707689,23463.08836,17.68181818,155.2840909,1309.829545,0.011924598,0.116668302
4993,0.052180129,19.16438355,0.03424027,Urban city and town,34,12,2476,5.334327804,20.16572677,4.818526655,1061.134146,0.225192181,0.711777949,0.082851966,0.267677802,8735856614,2338394901,0.299384443,1787,535,23.25609756,5,1257.535392,808.7934644,943.4563825,20553.0612,20.15853659,161.3292683,1374.414634,0.012963431,0.116620251
4994,0.060102091,16.63835614,0.027252232,Urban city and town,34,12,2476,5.334327804,20.16572677,4.818526655,1088.776596,0.225192181,0.711777949,0.082851966,0.267677802,8735856614,2338394901,0.299384443,1787,535,24.44680851,5,1855.607577,740.249076,889.5151718,17167.2267,19.96808511,161.3085106,1364.946809,0.012916246,0.11722923
4995,0,4.53150685,0.043566773,Rural town and fringe,34,12,2476,5.334327804,20.16572677,4.818526655,1057.882353,0.225192181,0.711777949,0.082851966,0.267677802,8735856614,2338394901,0.299384443,1787,535,25.11764706,5,2239.81643,609.2808641,1737.364927,13877.35765,20,157,1353.882353,0.013064378,0.115619596
4996,0.047653241,41.96986304,0.035524903,Accessible small town,336,1.76,2546,7.277656012,1.76,7.277656012,,0.191212175,0.683156735,0.12563109,0.563299808,7662236021,4316136078,0.450954918,7697,3471,4.600649351,7.405844156,14837.01829,853.0028188,6115.770528,,20.81168831,220.4935065,1698.801948,0.010680039,0.124547602
4997,0.054862468,18.22739724,0.03777959,Large urban area,364,6.95,3099,6.102333246,6.949649518,6.102383564,,0.211301113,0.675229379,0.113469508,0.560926818,12114087192,6795116385,0.598909103,29517,17678,22.32978723,4.606382979,5502.464524,411.33248,2027.828098,,29.4893617,238.3244681,1919.047872,0.013462705,0.122418741
4998,0.081255565,24.61369863,0.0349634,Accessible rural area,336,1.76,2546,7.277656012,1.76,7.277656012,,0.191212175,0.683156735,0.12563109,0.520397784,3359781559,1748422879,0.461585795,22752,10502,2.216666667,0.116666667,24870.02183,865.7474137,8146.452808,,8.55,68.4375,519.1666667,0.01616389,0.141686754
4999,0.048038958,20.81643836,0.020891151,Accessible small town,336,1.76,2546,7.277656012,1.76,7.277656012,,0.191212175,0.683156735,0.12563109,0.520397784,3359781559,1748422879,0.461585795,22752,10502,6.157657658,0.013513514,24027.226,614.5557398,2907.585928,,8.567567568,75.07657658,664.8288288,0.011465725,0.111700207
5000,0,28.87397258,0.033467668,Accessible rural area,336,1.76,2546,7.277656012,1.76,7.277656012,,0.191212175,0.683156735,0.12563109,0.520397784,3359781559,1748422879,0.461585795,22752,10502,1.386454183,0.370517928,23244.3674,1064.308479,12969.72753,,11.09561753,83.94820717,657.87251,0.015499776,0.130762543
5001,0,73.34794516,0.029575772,Accessible small town,336,1.76,2546,7.277656012,1.76,7.277656012,,0.191212175,0.683156735,0.12563109,0.520397784,3359781559,1748422879,0.461585795,22752,10502,4.119883041,0.523391813,23083.66518,831.6260677,6293.420568,,10.69590643,93.97076023,745.5380117,0.013007989,0.123745004
5002,0.048907946,20.44657535,0.030831276,Large urban area,364,6.95,3099,6.102333246,6.949649518,6.102383564,,0.211301113,0.675229379,0.113469508,0.560926818,12114087192,6795116385,0.598909103,29517,17678,15.94957983,3.025210084,7201.217037,412.2848036,2694.372261,,25.1092437,204.9117647,1667.004202,0.013237746,0.121148071
5003,0.053284672,56.30136987,0.033524443,Remote rural area,336,1.625088757,2388.846154,7.371253608,1.62744186,7.272768849,,0.186235343,0.683186771,0.130577885,0.44477739,631827314.7,281022504.2,0.412009238,6495,2676,1.372781065,0,35291.86287,1616.778524,16318.63862,,3.713017751,24.51775148,114.6065089,0.02720855,0.209964837
5004,0,53.39726021,0.034529257,Large urban area,364,6.95,3099,6.102333246,6.949649518,6.102383564,,0.211301113,0.675229379,0.113469508,0.560926818,12114087192,6795116385,0.598909103,29517,17678,22.23051948,12.58766234,4609.5418,415.333201,2558.990443,,32.66233766,271.8766234,2264.50974,0.012757822,0.118757339
5005,0.02003953,49.90136984,0.025908881,Large urban area,364,6.95,3099,6.102333246,6.949649518,6.102383564,,0.211301113,0.675229379,0.113469508,0.560926818,12114087192,6795116385,0.598909103,29517,17678,20.65797101,5.597101449,4638.522986,471.2787469,3146.099582,,29.07246377,239.9362319,1926.623188,0.013224366,0.122472688
5006,0.024226736,41.27671232,0.029102051,Large urban area,364,6.95,3099,6.102333246,6.949649518,6.102383564,,0.211301113,0.675229379,0.113469508,0.560926818,12114087192,6795116385,0.598909103,29517,17678,13.28521127,3.200704225,6788.477538,580.8767933,3849.271803,,22.84507042,202.2676056,1635.778169,0.012302499,0.120933662
5007,0.052502877,38.09315071,0.025379517,Large urban area,364,6.95,3099,6.102333246,6.944542623,6.103117032,,0.211301113,0.675229379,0.113469508,0.553726883,9637565637,5336579182,0.573960432,21836,12533,15.2037037,3,10005.3905,477.2409241,3203.965211,,24.10185185,163.462963,1358.587963,0.015627484,0.121232538
5008,0.031114142,32.13972597,0.023102329,Large urban area,364,6.95,3099,6.102333246,6.944542623,6.103117032,,0.211301113,0.675229379,0.113469508,0.553726883,9637565637,5336579182,0.573960432,21836,12533,18.20258621,3,8904.512588,470.9375388,2022.176237,,24.35344828,170.6896552,1432.538793,0.015022021,0.119845671
5009,0.037435897,26.71232874,0.033281944,Large urban area,364,6.95,3099,6.102333246,6.944542623,6.103117032,,0.211301113,0.675229379,0.113469508,0.553726883,9637565637,5336579182,0.573960432,21836,12533,16,3,10194.00956,491.0991698,2546.347671,,23.44061303,157.5210728,1327.057471,0.015540531,0.119993935
5010,0,5.94520548,0.028813459,Large urban area,364,6.918922156,3095.688623,6.109371107,6.944542623,6.101942957,,0.21118082,0.675276848,0.113542332,0.553726883,9637565637,5336579182,0.573960432,21836,12533,9.904191617,3,11320.83518,735.3062854,3472.501145,,20.76646707,155.9461078,1245.526946,0.014595568,0.124243699
5011,0.02966515,33.70958906,0.032048035,Other urban area,336,1.76,2546,7.277656012,1.76,7.277656012,,0.191212175,0.683156735,0.12563109,0.567572719,12926273766,7336600347,0.519620211,30122,15652,26.50520833,17,5476.912243,295.1183469,1856.215674,,39.49479167,358.65625,3110.546875,0.011251519,0.11347911
5012,0.051213695,19.52602734,0.037386468,Other urban area,336,1.76,2546,7.277656012,1.76,7.277656012,,0.191212175,0.683156735,0.12563109,0.567572719,12926273766,7336600347,0.519620211,30122,15652,22.67934783,17,6463.157806,367.7350565,1423.761383,,37.02717391,349.6684783,2997.538043,0.010941887,0.114265415
5013,0.068088546,44.06027394,0.035897641,Other urban area,336,1.76,2546,7.277656012,1.76,7.277656012,,0.191212175,0.683156735,0.12563109,0.567572719,12926273766,7336600347,0.519620211,30122,15652,15.46855346,17.01572327,7783.76484,690.5421976,2908.526745,,36.5408805,335.1572327,2838.965409,0.011400828,0.115855001
5014,0.014350305,69.68493146,0.033486114,Other urban area,336,1.76,2546,7.277656012,1.76,7.277656012,,0.191212175,0.683156735,0.12563109,0.567572719,12926273766,7336600347,0.519620211,30122,15652,19.63900415,17.40248963,7793.788606,505.4359195,3392.049682,,37.55186722,353.1327801,3001.045643,0.011071726,0.115208916
5015,0,41.47945201,0.025889345,Other urban area,336,1.76,2546,7.277656012,1.76,7.277656012,,0.191212175,0.683156735,0.12563109,0.567572719,12926273766,7336600347,0.519620211,30122,15652,24.9676259,17.11510791,6688.699399,404.707054,2109.747421,,39.75899281,359.0215827,3123.913669,0.011285034,0.113203665
